sentiment,message,tweetid
0,RT @MAKERSwomen: Watch LIVE: Amy Poehler’s @smrtgrls talk science and climate change at 3:30pm EST for @BUILDseriesNYC:…,857303880895406080
2,Tornado swarms are on the rise — but don't blame climate change ,804440802982137856
2,Michael Moore calls Trump's actions on climate change 'Declaration of War': ,848774961854423040
1,"RT @robdromb: Toomey opposes Abortion, Gay Marriage, pro-business, anti-consumer, anti-worker, anti-poor, denies climate change.

VOTE @KatÃ¢â‚¬Â¦",793683103755542529
0,"RT @tan123: â€œSimply blaming climate change is a cop-out,â€ says Professor Graham Jewitt...â€œIt has become just another scapegoat for the blamâ€¦",959950722132467712
0,"Everyone's an idiot these days. I'm telling you man, global warming is screwing with your brains.",902869332908064769
1,"RT @LisaBloom: As it has for years, NASA sounds alarm on climate change. Our Pres Elect is only major world leader who's a denier. ",799351702063345664
-1,RT @mitchellvii: So the U.N. is railing against nationalism and focusing on runaway global warming? Just kick those idiots out of the US aâ€¦,948230862042050560
2,RT @nytimesworld: The Paris agreement on climate change is official. Now what? ,794453868931334144
-1,RT @SheriffClarke: Al Gore wasn't seeking common ground during 8 yrs of Obama. Was jamming global warming junk science down our throats htt…,805983423940689920
2,RT @AdamRogers2030: Pancakes with maple syrup may not survive climate change - ,953917485471993856
1,RT @rickygervais: The Whitehouse is being filled with creationist climate change deniers. But on the plus side God will give your grandchilÃ¢â‚¬Â¦,798465019943866368
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793701660203724800
0,Attended a Conference on global warming and climate change at MP Vidhan sabha. @SriSri and @CMMadhyaPradesh,668076707929165824
1,"We all know that climate change affects our daily lives, but did you also know it can ruin #OurOcean holidays? ",958369218306691072
1,Integrating 2 types of models to predict the effect of climate change on crop yields ,948850667954868225
1,"Things you give a chance: new restaurant, different haircut, new sweater. Things you don't: a racist climate change denier #dumptrump",798571429524606976
2,These 4 Republican Senators Are Forming A Group To Tackle Climate Change - ThinkProgress ,660486345824067584
1,"RT @FrkDoodle: .
Canada$q$s Boreal Forest, crucial to slowing climate change:
  
",684137394174586880
-1,That does it. Proof that 0bama is not mentally competent to hold office. #ArrestObama @GOP @HOUSEGOP ,745398865357004818
1,"RT @bourgeoisalien: TRUMP:I don't believe in climate change bc it never believed in me

TRUMP's inner voice: ur confusing that with ur dad…",843534545362337793
1,Congress' top climate change denier continues his attack on states probing Exxon ,837804377649758208
1,"RT @MichaelEMann: Trump talking about the devastating flooding of Hurricane Harvey. But he denies climate change, and there are studies thaâ€¦",957151299103002624
0,RT @LeoHickman: Transcript: Here's what @realDonaldTrump *actually* said about climate change in his Fox interview today…,808252599455584256
1,RT @climatehawk1: Beliefs about #climate change may reflect failure to understand what it is ,813035870064234496
-1,RT @anonymusal: We’re coming out of an ice age- climate is definitely changing regardless of humans. Stop saying global warming is fake. #M…,926254730657005568
0,@mitchellvii Fox just released another Bullshit pol about climate change. Love to see the sample size and DNA. Such bull.,870410816318836738
1,RT @ForeignAffairs: Michael Bloomberg on how cities—not nations—will be the key to fighting climate change: http://t.co/XTTvrV1Qld http://t…,639554962863824896
2,The Hidden Mental Health Impacts Of Climate Change – ThinkProgress http://t.co/IIxxOG1f5w,613475809941172227
2,RT @janpaulvansoest: Another US agency deletes references to climate change on government website ,900613201527787520
1,Climate Champion Seruiratu with climate change leaders at Climate Action Stakeholders Consultation @oceans ,872194108131028992
1,#PriceIsWrong  no one that does not view climate change as an imperative to address does not belong in this office,821869366698512384
0,RT @AliMaadelat: if global warming is real then why tf does my freezer make ice you idiots lmao,918330957014413312
1,"@karengeier @DolanEdward @IzzyKamikaze Well ACTUALLY Paul I think what's more concerning is run away global warming, rising sea levels and..",819160550965989377
1,Our sustainability crisis didn't start and doesn't stop at climate change ,929731565738971140
1,RT @ChelseaClinton: Thank you President Obama for your leadership on fighting climate change &amp; protecting our planet &amp; our future. ,794664620057206784
1,RT @b_ashleyjensen: Only in the US do we rely on a rodent for weather predictions but deny climate change evidence scientists spend years o…,827221354659381248
2,Pentagon’s Climate Change Plan Blocked By GOP - BB4SP ,752101334560669702
0,....OMG 'celebrities' 'moral actions on climate change' that suits THEIR evil apathetic 'wealth' at expense of us 'suicidal maniacs'.,836332863943430144
-1,"RT @sean_spicier: Hope the President's new climate change regs don't cause California to fall into this Pacific this weekend, I have plans",846890872130154497
1,RT @YEARSofLIVING: “Come work for California. Fight climate change.” CA wants to hire EPA staffers who are sick of Trump ,843890023682330628
1,Is climate change real?' @CastanetNews mixed the words up - should read 'Climate change is real.' #climatechange ,794298144842338306
1,"RT @AynRandPaulRyan: In an apparent 'f you' to the #climatemarch, 
EPA removes climate change page from website ",859041129446219778
0,"RT @ClimateOfGavin: Forget the swallows leaving Capistrano, the new sign of winter is @realDonaldTrump$q$s annual confusion of seasons and cl…",656154778096021504
1,This is how kids learn about climate change in Peru. Read the interview here &gt;&gt; ,858426147834667009
2,What does a Trump presidency mean for climate change? ,796710095266729984
2,Trump takes aim at Obama’s efforts to curb climate change ,846579615325925377
1,"But ALLLLLL mean, global warming is the real. �� ",885226744118218753
0,@apasztor82 @Glen4ONT Hairline is receding - climate change,879546504230383616
1,"Agriculture across Africa must undergo a significant transformation to meet the multiple challenges of climate change, food insecurity, mal…",818745931034075137
1,"RT @Slate: A historic, worldwide pledge to combat global warming caps the Paris climate summit. ",675816764446519296
2,RT @CNN: .@SecretaryRoss on budget cuts for climate change research: “My attitude is the science should dictate the results” ,848530414029484032
0,RT @edbegleyjr: Check out this cool new climate change book--for kids--by @MichaelEMann &amp; @megan_herbert: ,918291443554365440
1,"@CathyWurzer @tanyaott1 @NPR We are parsing the definition of 'lie' while millions loose health care, and global warming has become a 'lie'.",824257167532363777
-1,OpChemtrails: Climate change models are rigged: CERN debunks climate change ,916367777396609024
2,RT @guardian: Farmers in Sudan battle climate change and hunger as desert creeps closer ,810797564358443009
0,"RT @Tragic_Ent: @MarkDice Yes it was Russian bots, they did it all. No way real ppl want real info. The bots did it all, global warming, waâ€¦",954489744804556802
1,umm ??? so itâ€™s basically summer !!! global warming is real yâ€™all i canâ€™t wait for mother nature to kill me !!!!! ,951653524626132992
2,Survey: Mayors view climate change as pressing urban issue ,953938827999137792
2,"EPAâ€™s Scott Pruitt asks whether global warming â€˜necessarily is a bad thingâ€™â€”Washington Post

This much of it is!ðŸ¤¦â€â™€ï¸ ",961055069671223296
0,Do you know that how #climate change can effect your surroundings ? ,788553730043949056
1,RT @e3g: ItÃ¢â‚¬â„¢s time to respond to climate change in a way that protects &amp; promotes public health! @LancetCountdownÃ¢â‚¬Â¦,798191800582373377
2,RT @grist: Los Angeles schemes to sue major oil companies over climate change. ,951465969297383425
1,RT @CLTMayor: Proud to stand with fellow mayors to combat climate change #uscm2017 #Mayors4CleanEnergy @CLTgov ,878328063167053825
1,@BillNye undermining climate change AND evolution allows us to teach science as some 3rd rate belief system.,856179964818882561
2,Is climate change Hollywood's new supervillain? ,920974005183623168
2,RT @Newsweek: Rex Tillerson used an alias to discuss climate change at Exxon ,841580903574974464
0,@SHIRTLESSJ45 I hope global warming causes the ocean to rise 63 feet.,954175691615977473
-1,@BarackObama STILL OVERLOOKS CHINESE POLLUTION &amp; LACK OF REGULATIONS - TOUTING CLIMATE CHANGE LIKE A 1 TRICK PONY ,764989851510812672
1,RT @AndersWijkman: Anyone surprised? Trump + Putin in the same camp 'Putin says humans not responsible for climate change ,849309954926407680
1,"RT @WorldBank: RT @UN
 The UN:
- Feeds 80M people
- Runs 15 @UNPeacekeeping operations
- Works to address climate change
And so much more:â€¦",957255942453809152
1,RT @OllieBarbieri: Country with the 2nd highest greenhouse gas emissions on the planet just elected a climate change denier as president. #Ã¢â‚¬Â¦,796267380498464768
0,RT @andi_denni: when you go outside to find it's nice out vs when you realize it's nice bc global warming ,953314228949041153
2,"RT @efairhurst: Apple, Google, Microsoft, and Amazon will continue to fight climate change despite Trump’s order ",847747637667282945
2,Climate Change $q$Scary$q$ To Former Environment Commissioner - ,745706113463549952
1,RT @bo_novak: Animal lover? Concerned about climate change? Want to be healthier? #GoVegan for Jan! Lots of support at…,818973594143379456
0,RT @mustynutass: If global warming isn't real why did club penguin shut down,848059115523854336
1,It still amazes me that people don't believe global warming is real,843168700412968962
1,"To all those who dont believe in global warming. Its snowing in south texas no, not san antonio, think lower. WHERES YOUR GOD NOW!!!",939183743738269697
